Afrika	Africa
Šablonas:Virškinimo sistemos navikai	Template:Digestive system neoplasia
Atipinė lėtinė mieloleukemija	Atypical chronic myeloid leukemia
Suteneris	Pimp
Anisothrix	Anisothrix
Rizikos analizė	Risk analysis
Adomas Jeronimas Seniavskis	Adam Hieronim Sieniawski (1576–1616)
Olivera	Olivera
Kražių kolegija	Kražiai College
Šablonas:Sen miestas	Template:Infobox ancient site
Kategorija:Šiuolaikinio šokio atlikėjai	Category:Contemporary dancers
Šablonas:Naujojo Orleano Pelicans	Template:New Orleans Pelicans roster
Majoras (JAV)	Major (United States)
Šablonas:Gruzijos istoriniai regionai	Template:Historical regions of Georgia
Ingrida Ardišauskaitė	Ingrida Ardišauskaitė
Gakta	Mons pubis
Jurgis Aleksandras Liubomirskis	Jerzy Aleksander Lubomirski
Juozapas Karolis Liubomirskis	Józef Karol Lubomirski
Štirija (reikšmės)	Styria (disambiguation)
Filija	Filial church
Lietuvos katalikų bažnyčios kronika	Chronicle of the Catholic Church in Lithuania
Kristupas Korvinas Gosievskis	Krzysztof Korwin Gosiewski
Anglijos istorija	History of England
Bad Blood (Bastille albumas)	Bad Blood (Bastille album)
Lietuvos gėjų lyga	Lithuanian Gay League
Maidanas (Hainuvkos apskritis)	Majdan, Hajnówka County
Valstybės tarnyba	Civil service
Mykolas Jonas Pacas	Michał Jan Pac
Švabija	Swabia
Serengečio nacionalinis parkas	Serengeti National Park
Pacų rūmai (Šv. Jono g.)	Pac Palace
Lentvario dvaras	Lentvaris Manor
Podmacharcė	Podmacharce
Kategorija:Militarizmas	Category:Military strategy
Kategorija:Šaudymas iš lanko olimpinėse žaidynėse	Category:Archery at the Summer Olympics
Aivaras Bendžius	Aivaras Bendžius
2014 m. pasaulio ledo ritulio čempionato I divizionas	2014 IIHF World Championship Division I
Pagalba:Šablonai	Wikipedia:Templates
Kategorija:Venecijos respublika	Category:Republic of Venice
Kategorija:Naikintuvai	Category:Fighter aircraft
Kauno IX forto žudynės	Kaunas massacre of October 29, 1941
Komercinis kodeksas	Commercial code (law)
Visų turtas	Common-pool resource
Eškolo šiluminė jėgainė	Eshkol Power Station
Orlaivių apledėjimas	Icing conditions
Vaclovas Krutinis	Vaclovas Krutinis
Laugolas	Loughgall
Asmenukė	Selfie
Rampa	Wheelchair ramp
Arnoldas Bosas	Arnoldas Bosas
Kategorija:Detektyvų rašytojai	Category:Detective writers
Šablonas:Will.i.am	Template:Will.i.am
The Roller Blade Seven	The Roller Blade Seven
Ēriks Ešenvalds	Ēriks Ešenvalds
Moterys meluoja geriau	Moterys meluoja geriau
Savarankiškumas (politinė partija)	Self Reliance (political party)
Stepanas Poltorakas	Stepan Poltorak
Teonimas	Theonym
Šablonas:Str index/logic	Template:Str index/logic
Stiklo pūtimas	Glassblowing
Vikipedija:Taisyklės ir susitarimai	Wikipedia:List of policies
Trumpaspyglis strypainis	Phalaris brachystachys
Ispanijos Vakarų Indijos	Spanish West Indies
Nandiniai	Rheidae
Trasa Aintree	Aintree Motor Racing Circuit
Šablonas:Rogučių ledo ritulys parolimpinėse žaidynėse	Template:Paralympic Games Ice sledge hockey
Paprastoji avietė	Rubus idaeus
Leo Burnett Worldwide	Leo Burnett Worldwide
Marsnik 1	Mars 1M No.1
Kategorija:Romos katalikų vyskupijos	Category:Roman Catholic dioceses
Šablonas:Lietuvos rinkimai	Template:Lithuanian elections
Nesvarumas	Weightlessness
Janina Buzūnaitė-Žukaitienė	Janina Buzūnaitė-Žukaitienė
Ella Henderson	Ella Henderson
Prodekanas	Sub-Dean
Ringkøbing IF	Ringkøbing IF
XV Europos futbolo čempionato atranka	UEFA Euro 2016 qualifying
3-oji estiškoji SS savanorių brigada	3rd Estonian SS Volunteer Brigade
FC Lelle	FC Lelle
Didžioji seksta	Major sixth
Didžioji tercija	Major third
Katalizatorius	Catalyser
Šablonas:Čekijos istorija	Template:History of the Czech lands
Šablonas:Rumunijos istorija	Template:History of Romania
Šablonas:Slovėnijos istorija	Template:History of Slovenia
Gedaliah Nadel	Gedaliah Nadel
Henoch Leibowitz	Henoch Leibowitz
Moshe Rosenstein	Moshe Rosenstein
Cemach Feldstein	Cemach Feldstein
Šablonas:Senovės Egipto terminas-kairė	Template:Infobox hieroglyphs
Šablonas:LATfutč	Template:Latvian Higher League
Šablonas:UKRfutč	Template:Ukrainian Premier League teamlist
Šablonas:FROfutč	Template:Faroese Football League
Šablonas:Vieno simbolio kodai	Template:Letter disambiguation
Šablonas:FRAfutsez	Template:Ligue 1 seasons
John Newman	John Newman (singer)
Šablonas:Liv	Template:Lang-liv
Ekrano skiriamoji geba	Display resolution
Štabas	Staff (military)
The Sims 4	The Sims 4
Piktnaudžiavimas teise	Abuse of rights
Finansinė nuoma	Finance lease
1528 m. LDK gyventojų surašymas	1528 census of the Grand Duchy of Lithuania
Abramavičius	Abramavičius
Abramavičių rūmai	Abramavičiai Palace
Alantos dvaras	Alanta Manor
Alančių dvaras	Alantės Manor
Alytaus Dzūkija	BC Dzūkija
Andriukaitis	Andriukaitis
Andrius Tapinas	Andrius Tapinas
Anglijos futbolo varžybos 1872–1873 m.	1872–73 in English football
Antanas Bimba	Anthony Bimba
Antanas Impulevičius	Antanas Impulevičius
Antašavos dvaras	Antašava Manor
Apytalaukio dvaras	Apytalaukis Manor
Ariogalos dvaras	Ariogala Manor
Arnas Butkevičius	Arnas Butkevičius
Arnionių dvaras	Arnionys Manor
Artūras Andrulis	Artūras Andrulis
Astrauskas	Astrauskas
Astravo dvaras	Astravas Manor
Ausieniškių dvaras	Ausieniškės Manor
Avtomobilçi Yevlax	Avtomobilçi Yevlax FK
Baisogalos dvaras	Baisogala Manor
Baltajuostis jūrų chirurgas	Acanthurus leucocheilus
Baltosios Vokės dvaras	Baltoji Vokė Manor
Barbora Umiastauskaitė	Barbora Žagarietė
Bernardas Vasiliauskas	Bernardas Vasiliauskas
Bernotas	Bernotas
Beržėnų dvaras	Beržėnai Manor
Biliūnų dvaras	Biliūnai Manor
Bistrampolio dvaras	Bistrampolis Manor
Brandenburgo žygis	Raid on Brandenburg
Bulakavo dvaras	Bulakavas Manor
Burbiškio dvaras (Anykščiai)	Burbiškis Manor (Anykščiai)
Burbiškių dvaras (Raseiniai)	Burbiškiai Manor (Raseiniai)
Chodkevičių rūmai	Chodkevičiai Palace
Cirkliškio dvaras	Cirkliškis Manor
Daukšiagirės dvaras	Daukšiagirė Manor
Dotnuvos dvaras	Dotnuva Manor
Dreverna	Dreverna
Dusetų dvaras	Dusetai Manor
Edgaras Mastianica	Edgaras Mastianica
Eugenijus Nikolskis	Eugenijus Nikolskis
FK Elnias Šiauliai	Elnias Šiauliai
FK Kazlų Rūda	FK Šilas Kazlų Rūda
FK Spyris Kaunas	FK Spyris Kaunas
FK Utenis Utena	FK Utenis Utena
Ford CD2 platforma	Ford CD2 platform
Fortum Klaipėda termofikacinė elektrinė	Fortum Klaipėda Combined Heat and Power Plant
Gedimino kalno funikulierius	Gediminas Hill Funicular Railway
Geležinkelis Vilnius–Klaipėda	Vilnius–Klaipėda Railway
Giedra Radvilavičiūtė	Giedra Radvilavičiūtė
Giedrė Beinoriūtė	Giedrė Beinoriūtė
Gintaras Šurkus	Gintaras Šurkus
Gražulis	Gražulis
Greitatrauka	Fast draw
Gruzdžių dvaras	Gruzdžiai Manor
Grybauskas	Grybauskas
Gvidas Sabeckis	Gvidas Sabeckis
Gytis Padimanskas	Gytis Padimanskas
Hidakos apskritis	Hidaka District
Himenolepidozė	Hymenolepiasis
Hipopotamo Žiovulys	Hippos Yawn
Hold On To Your Dreams	Hold on to Your Dreams
Hubertas Grušnys	Hubertas Grušnys
I'm Talking	I'm Talking
IGH@	IGH@
Idehan Ubaris	Idehan Ubari
Ilguvos dvaras	Ilguva Manor
Ilzenbergo dvaras	Ilzenberg Manor
Indinis citrinmedis	Citrus indica
Jakiškių dvaras	Jakiškiai Manor
Jankauskas	Jankauskas
Jasaitis	Jasaitis
Jaunieji krikščionys demokratai	Young Christian Democrats of Lithuania
Jauniūnai (Širvintos)	Jauniūnai
Jiezno dvaras	Jieznas Manor
Jonas Juozas Burba	Jonas Burba
Jonavos Sporto Klubas	BC Petrochema
Jovaiša	Jovaiša
Juozas Jurgėla	Juozas Jurgėla
Juozas Petkevičius (1948)	Juozas Petkevičius
Jurbarko dvaras	Jurbarkas Manor
Jurgis Blekaitis	Jurgis Blekaitis
Kairys	Kairys
Kairėnų dvaras	Kairėnai Manor
Kataro ryšiai	Telecommunications in Qatar
Klaipėdos mūšis 1323 m.	Battle of Memel (1323)
Kolainiai	Kolainiai
Konstantinas Savickas	Konstantinas Savickas
Kėdainių arena	Kėdainiai Arena
LGSF Kaunas	LGSF Kaunas
Laikymo periodo grąža	Holding period return
Laisvė (JAV)	Laisvė
Lančiūnavos dvaras	Lančiūnava Manor
Laurinavičius	Laurinavičius
Leipalingio dvaras	Leipalingis Manor
Lesoto ryšiai	Telecommunications in Lesotho
Lietuvos Helsinkio grupė	Lithuanian Helsinki Group
Versli Lietuva	Lithuanian Development Agency
Lietuvos etnokosmologijos muziejus	Lithuanian Museum of Ethnocosmology
Lietuvos kosmoso asociacija	Lithuanian Space Association
Lietuvos statistikos departamentas	Statistics Lithuania
Lietuvos valstiečių sąjunga	Peasant Union
Lietuvos šilumos tiekėjų asociacija	Lithuanian District Heating Association
Liubavo dvaras	Liubavas Manor
Lokys (upė)	Lokys (river)
Lopacinskių rūmai (Bernardinų g.)	Lopacinskiai Palace (Bernardinai st.)
Lopacinskių rūmai (Skapo g.)	Lopacinskiai Palace (Skapo st.)
Lukoil Baltija	Lukoil Baltija
Macikų koncentracijos stovykla	Stalag Luft VI
Makabi	Lithuanian Sports Club Makabi
Mamontovas	Mamontovas
Manifest Tyranny	Manifest Tyranny
Mantas Jankavičius	Mantas Jankavičius
Martynas Dapkus	Martynas Dapkus
Mažeikių Mažeikiai	BC Mažeikiai
Medvėgalio gynyba	Siege of Medvėgalis
Merkinės dvaras (Šalčininkai)	Merkinė Manor (Šalčininkai)
Mockava	Mockava
Molavėnai	Molavėnai
Muzikos asociacijos metų apdovanojimai	M.A.M.A. awards
Mykolas Arlauskas	Mykolas Arlauskas
NK Jesenice	NK Jesenice
NUTS:PL	NUTS of Poland
Namibijos ryšiai	Telecommunications in Namibia
Nemėžio dvaras	Nemėžis Manor
Nijolė Medvedeva	Nijolė Medvedeva
Nistreanos vyno regionas	Nistreana (wine)
Ompie Nkumbula-Lieventhal	Ompie Nkumbula-Lieventhal
Opijus: beprotės dienoraštis	Opium: Diary of a Madwoman
Paežerių dvaras (Vilkaviškis)	Paežeriai Manor (Vilkaviškis)
Pakruojo dvaras	Pakruojis Manor
Pavermenio dvaras	Pavermenys Manor
Perifrazė	Periphrasis
Petersianthus quadrialatus	Petersianthus quadrialatus
Petras Karla (1937)	Petras Karla
Pieno žvaigždžių arena	Pasvalys Pieno žvaigždės Arena
Plastik Salyan	Plastik Salyan FK
Plazė	Lake Plazė
Plungės dvaras	Plungė Manor
Pranciškus Baltrus Šivickis	Pranciškus Baltrus Šivickis
Prienų Arena	Prienai Arena
Pūkas-TV	Pūkas
Raduškevičiaus rūmai	Raduškevičius Palace
Raguvėlės dvaras	Raguvėlė Manor
Rokiškio dvaras	Rokiškis Manor
Romowe Rikoito	Romowe Rikoito
Rytų Europos virtuvė	Eastern European cuisine
SFK Rotalis	SFK Rotalis
Salamiesčio dvaras	Salamiestis Manor
Senieji Kauno kunigaikščių rūmai	Old Kaunas Ducal Palace
Senovė (Varėna)	Senovė (Varėna)
Sent Vinsento sąsiauris	Saint Vincent Passage
Silano nacionalinis parkas	Si Lanna National Park
Simonas	Simonas
Skaraitiškės dvaras	Skaraitiškė Manor
Skuodo dvaras	Skuodas Manor
Skysčių logistika	Liquid logistics
Smetona	Smetona
Stasys Šačkus	Stasys Šačkus
Jonavos Achema-KKSC	Achema-KKSC
Tadas Blinda. Pradžia	Tadas Blinda. Pradžia
Tarptautinis universitetų teatrų forumas	International University Theatre Forum in Vilnius
Taujėnų dvaras	Taujėnai Manor
Tiesa (reikšmės)	Tiesa (disambiguation)
Torpedinių katerių tenderis	Motor torpedo boat tender
Trikona	Trikona
Urugvajaus lietuvių bendruomenė	Lithuanians in Uruguay
Utenos alaus darykla	Utenos Alus
VII Kauno fortas	Seventh Fort
Vaikai iš Amerikos viešbučio	The Children from the Hotel America
Vaitkevičius	Vaitkevičius
Vanda Juknaitė	Vanda Juknaitė
Veisiejų dvaras	Veisiejai Manor
Velnio akmuo (festivalis)	Devilstone Open Air
Vidmantas Bačiulis	Vidmantas Bačiulis
Vilija Matačiūnaitė	Vilija Matačiūnaitė
Vilkaviškio dvaras	Vilkaviškis Manor
Vilniaus technologijų ir dizaino kolegija	Vilnius College of Technologies and Design
Vilniaus universiteto Filosofijos fakultetas	Vilnius University Faculty of Philosophy
Vilniaus universiteto Tarptautinio verslo mokykla	Vilnius University International Business School
Vilniaus universiteto Teorinės fizikos ir astronomijos institutas	Vilnius University Institute of Theoretical Physics and Astronomy
Vingirinis sprindytis	Eupithecia thalictrata
Vladas Petronaitis	Vladas Petronaitis
Volfas Engelman	Volfas Engelman
Voškoniai	Voškoniai
Vytautas Janulionis	Vytautas Janulionis
X Faktorius	X Faktorius
ZNF703	ZNF703
Zabielų rūmai	Zabieliai Palace
Česlovas Kundrotas	Česlovas Kundrotas
Šaltenis	Šaltenis
Šernas (reikšmės)	Šernas
Šidlauskas	Šidlauskas
Švyturys (alaus darykla)	Švyturys
Žagarės dvaras	Žagarė Manor
Žemaitkiemio dvaras	Žemaitkiemis Manor
Žiemelis	Žiemelis
Andrej Kiska	Andrej Kiska
Balmerio šuolis	Balmer jump
I Am... World Tour	I Am... World Tour (album)
Lietuvos vyrų vandensvydžio rinktinė	Lithuania men's national water polo team
Klaipėdos Dragūnas	Dragūnas Klaipėda
Darbo diena	Business day
Fregatenkapitonas	Fregattenkapitän
Teodoras Daukantas	Teodoras Daukantas
Lokėnėliai	Lokės pėda
Gelminės silkės	Bathyclupeidae
Gyventojų geografija	Human geography
A profesionalų futbolo grupė	Bulgarian A Football Group
Dilara Kazimova	Dilara Kazimova
Kürmük Qax	Kürmük Qakh FK
Lietuvos kelių muziejus	Lithuanian Road Museum
Mondelēz International	Mondelēz International
Oratorius	Orator
Antanas Lipšys	Hans Lipschis
Valgomasis ridikas	Radish
Salierinis baltikas	Tricholoma apium
Kočevė	Kočevje
Guminukas	Gummi candy
Šablonas:Disney veikėjai	Template:Disney Characters
Tušas	India ink
Slucko-Kopyliaus kunigaikštystė	Principality of Slutsk
Šablonas:Moldavijos prezidentai	Template:MoldovanPresidents
Šablonas:Kalbų šeimos	Template:Language families
Kategorija:Rusijos carai	Category:Russian tsars
Papulkininkis	Podpolkovnik
Šablonas:User Šveicarija	Template:User Switzerland
Gyvenimo kokybė	Quality of life
Georgijus Margvelašvilis	Giorgi Margvelashvili
Serbijos kunigaikštystė (viduramžiai)	Principality of Serbia (medieval)
Dalmuo	Quotient
Šablonas:Škotijos futbolo lygos pirmasis divizionas	Template:Scottish First Division
Virtiniai	Varenyky
Okavango regionas	Kavango Region
Vikisritis:Argentina	Portal:Argentina
Šablonas:Egy	Template:Lang-egy
Vikiprojektas:Audiopedija	Wikipedia:Spoken articles
Vytautas Šapranauskas	Vytautas Šapranauskas
Nissan 300ZX	Nissan 300ZX
Sakskiobingas	Sakskøbing
Daugiaaukštė stovėjimo aikštelė	Multi-storey car park
Air Lituanica	Air Lituanica
Pagalba:Unikodas	Help:Multilingual support
Kategorija:Vienuoliai	Category:Monks
Šablonas:Čekijos kraštai	Template:Regions of the Czech Republic
Šablonas:Dan Brown	Template:Dan Brown
Grūdėtoji varškė	Cottage cheese
Desikantas	Desiccant
Nistru Cioburciu	Nistru Cioburciu
Šablonas:SovTank	Template:PostWWIISovietAFVS
Šablonas:Pietų Korėjos politinė sistema	Template:Politics of South Korea
Šablonas:Ukrainos kelių lentelė	Template:Roads in Ukraine
Bekešas	Bekishe
Espinjas	Espinho, Portugal
Šablonas:Portugalijos istorija	Template:History of Portugal
Šablonas:Didžiųjų valstybių diplomatija 1871-1913 m.	Template:Great Power diplomacy
Kauno LSU-Atletas	LSU-Atletas
Kategorija:Kauno visuomenės informavimo priemonės	Category:Media in Kaunas
Kategorija:Šalys 2014 metų jaunimo vasaros olimpinėse žaidynėse	Category:Nations at the 2014 Summer Youth Olympics
Šablonas:Ukrainos istorija	Template:History of Ukraine
Gytis Ivanauskas	Gytis Ivanauskas
Šablonas:ARGfoot	Template:Argentine Primera División
Šablonas:Haruhi Suzumiya	Template:Haruhi Suzumiya
Kategorija:Klaipėdos muzika	Category:Music in Klaipėda
Čavino kultūra	Chavín culture
Diablo kalnas	Mount Diablo
Šablonas:Antigva-ter	Template:Parishes and dependencies of Antigua and Barbuda
Šablonas:Rusijos prezidento rinkimai	Template:Russian elections
Kategorija:Vadybininkai	Category:Management occupations
Kontradmirolas	Counter admiral
Šablonas:Badmintonas2012olimpinės	Template:BadmintonAt2012SummerOlympics
Xbox One	Xbox One
Šablonas:User Kanada	Template:User Canada
Šablonas:MFV-ter	Template:Federated States of Micronesia topics
Proporcinis atstovavimas	Proportional representation
Šavniko opština	Šavnik Municipality
Šablonas:F1 automobiliai 2011	Template:F1 cars 2011
Pašaras	Forage
Šablonas:Belizas-ter	Template:Districts of Belize
Kategorija:Jonavos įmonės	Category:Companies based in Jonava
Šablonas:Infolentelė banknotas	Template:Infobox banknote
Šablonas:Šveicarijos istorija	Template:History of Switzerland
Šablonas:Nyderlandų istorija	Template:History of the Netherlands
Naka	Nacka
Šablonas:Infolentelė grožio konkursas	Template:Infobox beauty pageant
Šablonas:Majų data	Template:Maya date
Vikipedija:Produktyviausi naudotojai	Wikipedia:List of Wikipedians by article count
Vikipedija:Aktyviausi naudotojai	Wikipedia:List of Wikipedians by number of edits
Banganapalas	Banganapalle State
Šablonas:Deimantinė lyga	Template:Diamond League
Nočera Inferiorė	Nocera Inferiore
Kvėpavimo takai	Respiratory tract
Laisvojo kritimo pagreitis	Standard gravity
Šablonas:Relic	Template:Relic Entertainment
Šablonas:DENfutsez	Template:Danish Superliga seasons
Generolas kvartirmeisteris	Quartermaster general
Mastermind	Mastermind (Rick Ross album)
Šablonas:NEDfutsez	Template:Eredivisie seasons
Šablonas:KAZfutč	Template:Kazakhstan Premier League
Kategorija:Šiaulių statiniai	Category:Buildings and structures in Šiauliai
Gero marka	Marca Geronis
Kategorija:Škotijos aktoriai	Category:Scottish actors
Mizidės	Mysida
Šablonas:Infolentelė Nacionalinis olimpinis komitetas	Template:Infobox National Olympic Committee
Sąrašas:Alžyro ministrai pirmininkai	List of heads of government of Algeria
Šablonas:LDK maršalkos	Template:Grand Marshals of Lithuania
Šablonas:Lietuvos pakancleriai	Template:Deputy Chancellors of Lithuania
Šablonas:GeoTemplate/Lang	Template:GeoTemplate/Lang
Šablonas:Style/ril	Template:Style/ril
Šablonas:Jungtinės Karalystės istorija	Template:History of the United Kingdom
Šablonas:Laoso politinė sistema	Template:Politics of Laos
Šablonas:Lietuvos Nepriklausomybės Akto signatarai	Template:Signers of Act of Independence of Lithuania
Šablonas:Tarptautinė atletika	Template:International athletics
Šablonas:Haličo-Volynės kunigaikštystė	Template:Galicia-Volhynia Principality
Šablonas:Dobžinevo Dužės valsčiaus gyvenvietės	Template:Gmina Dobrzyniewo Duże
Šablonas:Infobox Weather/line	Template:Weather box/line
Šablonas:Infobox Weather/colp	Template:Weather box/colp
Šablonas:Infobox Weather/colt	Template:Weather box/colt
Šablonas:Alyga	Template:Lithuanian Premier League
Šablonas:Europos upės	Template:List of rivers of Europe
Šablonas:Škotijos futbolo lygos antrasis divizionas	Template:Scottish second division football seasons
Šablonas:Čado politinė sistema	Template:Politics of Chad
